com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$angularChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.Angular
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$thetaValue$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.Angular
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V3$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V1$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V2$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$transform$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V2$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V1$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_Q$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$transform$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_Q$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V3$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V1$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V3$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V3$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V3$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.TangentialAcceleration$*$update()$*$TMP_V3$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$allocateChannels()$*$Acceleration$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$strengthChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.Strength
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$lifeChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$strengthChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.Strength
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$strengthChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.Strength
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$strengthValue$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.Strength
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$lifeChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$TMP_V3$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$TMP_V3$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$TMP_V3$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration$*$update()$*$TMP_V3$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier$*$allocateChannels()$*$Life$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$null
com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$null
com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$null
com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$null
com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$Array
com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$Array
com.badlogic.gdx.graphics.g3d.particles.values.RangedNumericValue$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$null
com.badlogic.gdx.graphics.g3d.particles.values.RangedNumericValue$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$null
com.badlogic.gdx.graphics.g3d.particles.values.ParticleValue$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$java.lang.Boolean
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Single$*$init()$*$templates$*$com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Single$*$init()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Single$*$init()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Single$*$init()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ObjectChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Single$*$init()$*$particleControllerChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Single$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ObjectChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Single$*$activateParticles(int,int)$*$particleControllerChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Single$*$killParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ObjectChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Single$*$killParticles(int,int)$*$particleControllerChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random.ParticleControllerPool$*$newObject()$*$templates$*$com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random.ParticleControllerPool$*$clear()$*$pool$*$com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random.ParticleControllerPool$*$clear()$*$pool$*$com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random$*$init()$*$emitter$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random$*$init()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ObjectChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random$*$activateParticles(int,int)$*$particleControllerChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random$*$killParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ObjectChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random$*$killParticles(int,int)$*$particleControllerChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random$*$killParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ObjectChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer.Random$*$killParticles(int,int)$*$particleControllerChannel$*$com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$ParticleControllerInfluencer()$*$class$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$ParticleControllerInfluencer(com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer)$*$items$*$com.badlogic.gdx.utils.Array
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$allocateChannels()$*$ParticleController$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$end()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$end()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$end()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ObjectChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$dispose()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$dispose()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$dispose()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ObjectChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$dispose()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ObjectChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$save(com.badlogic.gdx.assets.AssetManager,com.badlogic.gdx.graphics.g3d.particles.ResourceData)$*$class$*$com.badlogic.gdx.graphics.g3d.particles.ParticleEffect
com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer$*$save(com.badlogic.gdx.assets.AssetManager,com.badlogic.gdx.graphics.g3d.particles.ResourceData)$*$class$*$com.badlogic.gdx.graphics.g3d.particles.ParticleEffect
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$DynamicsInfluencer()$*$class$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$DynamicsInfluencer(com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier...)$*$class$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$DynamicsInfluencer(com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer)$*$class$*$com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$items$*$com.badlogic.gdx.utils.Array
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$Acceleration$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$Position$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$PreviousPosition$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$AngularVelocity2D$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$Rotation2D$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$AngularVelocity3D$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$Rotation3D$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$set(com.badlogic.gdx.graphics.g3d.particles.ParticleController)$*$items$*$com.badlogic.gdx.utils.Array
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$init()$*$items$*$com.badlogic.gdx.utils.Array
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$activateParticles(int,int)$*$items$*$com.badlogic.gdx.utils.Array
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$items$*$com.badlogic.gdx.utils.Array
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
